range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,vector,fastest_algo
65535,73888,16762,21264.8,131331,16661.7,21053.2,23238,17406,116749,21507,skewed_2
65534,73888,16762,21264.8,73888,16762,21264.8,84413,84224,67451,14835,vector
65534,73888,16762,21264.8,1808,16738.9,20964.3,4083,1757,3279,675,vector
65534,73888,16762,21264.8,147,16844.6,20629.8,661,289,675,546,skewed_2
65534,73888,16762,21264.8,50,16025.7,20311,907,195,622,372,skewed_2
65534,73888,16762,21264.8,47373,16777.6,21172.9,12185,10238,49335,9193,vector
65535,73888,16762,21264.8,1434753,16577.3,21012.1,48896,42834,126608,20514,vector
65534,73888,16762,21264.8,12983,16316.4,20978.8,3964,5181,10707,2607,vector
65534,73888,16762,21264.8,3622,17637.5,22304.5,1746,2932,4525,1674,vector
65535,73888,16762,21264.8,136093,16558.2,21040.3,19511,14270,59952,23459,skewed_2
65534,73888,16762,21264.8,6292,12727.8,12736,1158,4026,3767,1260,skewed_1
65534,73888,16762,21264.8,258,16479.7,21051.5,988,631,2109,398,vector
65534,73888,16762,21264.8,46454,16625.6,21090.5,10204,11470,32953,16150,skewed_1
65534,73888,16762,21264.8,36587,16791.1,21268,40348,11193,35514,7564,vector
65534,73888,16762,21264.8,15771,16485.1,20844.7,6025,7160,13585,3139,vector
65534,73888,16762,21264.8,4,18412.8,29049.3,971,136,511,961,skewed_2
65534,73888,16762,21264.8,428,17726.3,21761.8,1293,1410,1241,1300,non_skewed
65534,73888,16762,21264.8,278,16457.8,20762.6,1037,627,793,395,vector
65534,73888,16762,21264.8,51320,16586.9,21018.5,13956,11904,33770,16014,skewed_2
65535,73888,16762,21264.8,203042,16553.7,21025.7,25051,18549,81063,21658,skewed_2
65534,73888,16762,21264.8,103115,16633.6,21010.5,20608,15901,62412,17393,skewed_2
65534,73888,16762,21264.8,108817,16634.7,20972.8,19358,15187,63606,18349,skewed_2
65535,73888,16762,21264.8,81094,16647.5,20996,16913,13094,78938,13353,skewed_2
65535,73888,16762,21264.8,50107,16606.1,21016.9,13126,11114,32827,9285,vector
65534,73888,16762,21264.8,167,16219,20646,997,448,697,992,skewed_2
65534,73888,16762,21264.8,687,16702,21160.9,1190,803,2250,389,vector
65534,73888,16762,21264.8,21962,16723.7,21049.4,7127,7772,25683,12030,skewed_1
65535,73888,16762,21264.8,186314,16654.8,21062.5,27673,18825,117136,25499,skewed_2
65534,73888,16762,21264.8,20182,16794.2,21204.8,9433,8526,16937,4581,vector
65535,73888,16762,21264.8,188809,16531.8,20963,24374,17669,102898,29753,skewed_2
65534,73888,16762,21264.8,1625,14074.9,19068.3,844,387,1882,721,skewed_2
65535,73888,16762,21264.8,186314,16654.8,21062.5,28715,18921,117673,25359,skewed_2
65534,73888,16762,21264.8,423,16506.3,21047.6,1165,803,946,397,vector
65534,73888,16762,21264.8,73,16169.6,20417.9,1068,459,631,686,skewed_2
65534,73888,16762,21264.8,65746,16751.1,21147.2,17108,14187,83747,13639,vector
65534,73888,16762,21264.8,9934,13028,13054.1,883,5718,5628,1736,skewed_1
65534,73888,16762,21264.8,54,19898.8,22299.8,1052,287,660,505,skewed_2
65535,73888,16762,21264.8,150357,16647.3,21041.9,22242,16440,70505,25600,skewed_2
65535,73888,16762,21264.8,46372,16640.6,21115.4,12641,10573,54047,12920,skewed_2
65535,73888,16762,21264.8,348832,16618.9,21077.4,30257,20285,94384,13323,vector
65534,73888,16762,21264.8,3622,17637.5,22304.5,1734,2683,4442,1722,vector
65535,73888,16762,21264.8,530445,16886.4,21253.8,17601,11817,194508,81765,skewed_2
65534,172,16241.4,20725.8,197564,16629.1,21001.3,1505,3538,3681,1188,vector
65529,172,16241.4,20725.8,13256,16425.4,20910.7,486,371,394,162,vector
65261,172,16241.4,20725.8,251,16618.1,21151.1,170,136,183,109,vector
65315,172,16241.4,20725.8,423,16452.1,21014.8,142,143,224,141,vector
65527,172,16241.4,20725.8,5310,17053.8,21115.9,323,178,417,182,skewed_2
65444,172,16241.4,20725.8,1561,17449,21502.8,249,150,199,388,skewed_2
65526,172,16241.4,20725.8,7747,16634.6,21170.1,371,237,306,2107,skewed_2
65526,172,16241.4,20725.8,3428,16929.1,21398.3,291,159,196,114,vector
65477,172,16241.4,20725.8,2139,15643.7,20574.5,189,273,500,658,skewed_1
65535,172,16241.4,20725.8,255502,16705,21163.2,933,3625,3546,1151,skewed_1
65390,172,16241.4,20725.8,389,16721.8,21048.1,176,115,214,118,skewed_2
65372,172,16241.4,20725.8,1665,16242.8,20699.8,276,215,268,410,skewed_2
65531,172,16241.4,20725.8,47422,16671.2,21111.9,689,942,942,325,vector
65457,172,16241.4,20725.8,434,16740,21412.9,120,206,341,120,skewed_1
65535,172,16241.4,20725.8,203042,16553.7,21025.7,1083,3481,3320,1064,vector
65532,172,16241.4,20725.8,29794,16517.7,20978,604,543,581,214,vector
65532,172,16241.4,20725.8,16650,16349.9,20855,414,325,382,146,vector
65532,172,16241.4,20725.8,16650,16349.9,20855,334,339,378,148,vector
65534,172,16241.4,20725.8,197564,16629.1,21001.3,1175,3679,3534,1132,vector
65534,172,16241.4,20725.8,131331,16661.7,21053.2,865,2386,2308,745,vector
65535,172,16241.4,20725.8,81094,16647.5,20996,606,1551,1481,624,skewed_1
65190,172,16241.4,20725.8,3806,8989.5,8992.08,89,2212,1804,614,skewed_1
65533,172,16241.4,20725.8,188809,16531.8,20963,961,3324,3234,1060,skewed_1
65534,172,16241.4,20725.8,42800,16567.8,21074.9,553,789,843,291,vector
65534,172,16241.4,20725.8,108226,16697.2,21074,964,1911,1944,767,vector
65244,172,16241.4,20725.8,188,16587.9,21364.4,95,133,194,111,skewed_1
65534,172,16241.4,20725.8,48446,16667.3,21014.5,577,820,872,436,vector
65190,172,16241.4,20725.8,168,16403.2,20545.7,168,144,144,66,vector
65481,172,16241.4,20725.8,378,16156.3,20589.2,117,211,240,115,vector
65535,172,16241.4,20725.8,499585,16626.2,21049.8,1738,8382,7948,2495,skewed_1
65534,172,16241.4,20725.8,65746,16751.1,21147.2,989,1247,1247,418,vector
65494,172,16241.4,20725.8,255,16769.4,21213.7,115,153,205,120,skewed_1
65190,172,16241.4,20725.8,249,15939.6,20803.3,158,135,205,92,vector
65533,172,16241.4,20725.8,31577,16453.5,20863.5,484,667,673,331,vector
65534,172,16241.4,20725.8,197564,16629.1,21001.3,1059,3505,3544,1133,skewed_1
65242,172,16241.4,20725.8,459,16771.6,21221,126,147,219,195,skewed_1
65535,172,16241.4,20725.8,1749744,16655.9,21067.6,2298,26616,26808,8545,skewed_1
65526,172,16241.4,20725.8,7747,16634.6,21170.1,454,218,320,1753,skewed_2
65534,172,16241.4,20725.8,73888,16762,21264.8,567,1035,1081,365,vector
65534,172,16241.4,20725.8,47373,16777.6,21172.9,981,719,728,252,vector
65535,172,16241.4,20725.8,1434753,16577.3,21012.1,1906,28071,27656,8609,skewed_1
65535,172,16241.4,20725.8,92535,16663.5,21065.6,826,1584,1655,530,vector
65465,172,16241.4,20725.8,4876,17785.5,20945.4,522,461,475,355,vector
65531,172,16241.4,20725.8,29803,16721.3,21094.2,590,597,645,229,vector
65535,172,16241.4,20725.8,133473,16616.3,21076.2,1054,2237,2180,759,vector
65535,172,16241.4,20725.8,446607,16652.2,21123.9,1046,6514,6484,2034,skewed_1
65345,172,16241.4,20725.8,146,17242.5,21751.9,381,115,197,92,vector
65534,172,16241.4,20725.8,10443,16808.9,21161.9,497,275,338,128,vector
65534,172,16241.4,20725.8,73888,16762,21264.8,503,1070,1086,365,vector
65190,172,16241.4,20725.8,172,16241.4,20725.8,254,216,262,111,vector
65516,172,16241.4,20725.8,2245,17115,21249.5,596,169,252,443,skewed_2
65531,172,16241.4,20725.8,103115,16633.6,21010.5,896,1947,1862,631,vector
65469,172,16241.4,20725.8,6982,16532.3,21109.1,673,198,255,179,vector
65530,172,16241.4,20725.8,19699,16595.7,21151.9,760,386,437,166,vector
65533,172,16241.4,20725.8,4186,16717,20868.1,439,157,228,94,vector
65190,172,16241.4,20725.8,4028,27492.2,27488.7,225,2220,1893,639,skewed_1
65478,172,16241.4,20725.8,226,17309.6,21519.2,109,181,211,88,vector
65190,172,16241.4,20725.8,233,16972.6,20952.4,145,198,169,91,vector
65190,172,16241.4,20725.8,9934,13142.5,13167.3,105,5093,4571,1500,skewed_1
65190,172,16241.4,20725.8,278,16119.2,20537,157,135,228,135,skewed_2
65523,172,16241.4,20725.8,11844,16628.1,21155.6,421,292,1056,136,vector
65534,172,16241.4,20725.8,17083,16625.2,21188.3,455,373,430,168,vector
65532,172,16241.4,20725.8,29794,16517.7,20978,565,544,596,219,vector
65535,172,16241.4,20725.8,530445,16886.4,21253.8,683,2339,2497,753,skewed_1
65534,172,16241.4,20725.8,55919,16789.3,21222.2,705,898,947,324,vector
65535,172,16241.4,20725.8,203042,16553.7,21025.7,1122,3375,3295,1075,vector
65531,172,16241.4,20725.8,3394,19531.3,22374.8,498,315,409,142,vector
65534,172,16241.4,20725.8,42800,16567.8,21074.9,441,829,837,292,vector
65535,172,16241.4,20725.8,530445,16886.4,21253.8,560,2407,2481,887,skewed_1
65524,172,16241.4,20725.8,14588,17150.3,20380.9,654,535,593,210,vector
65411,172,16241.4,20725.8,451,17048,21430.6,182,117,176,137,skewed_2
65531,172,16241.4,20725.8,29803,16721.3,21094.2,395,606,637,228,vector
65534,172,16241.4,20725.8,55919,16789.3,21222.2,502,913,962,327,vector
65534,172,16241.4,20725.8,88039,16640.4,21065.3,678,1653,1702,553,vector
65535,172,16241.4,20725.8,1434753,16577.3,21012.1,1568,27716,27642,8613,skewed_1
65190,172,16241.4,20725.8,278,17093.7,21678.7,128,163,243,135,skewed_1
65535,172,16241.4,20725.8,96613,16755.1,21130.1,722,1761,1772,603,vector
65190,172,16241.4,20725.8,246,16996.9,21074.6,90,180,193,105,skewed_1
65531,172,16241.4,20725.8,39873,16656.6,21057,573,766,787,281,vector
65530,172,16241.4,20725.8,8178,16635.4,21038.6,347,231,300,227,vector
65513,172,16241.4,20725.8,25578,16662.7,21009.7,510,504,554,203,vector
65190,172,16241.4,20725.8,703,16302,20772.4,222,151,449,173,skewed_2
65534,172,16241.4,20725.8,197564,16629.1,21001.3,807,3577,3541,1124,skewed_1
65535,172,16241.4,20725.8,530445,16886.4,21253.8,583,2497,2432,768,skewed_1
65294,172,16241.4,20725.8,175,17951.1,21771.2,70,162,200,174,skewed_1
65517,172,16241.4,20725.8,4898,16903.4,21166,254,164,206,147,vector
65533,172,16241.4,20725.8,190424,16533.4,20966,881,3235,3304,1059,skewed_1
65535,172,16241.4,20725.8,1443329,16707.1,21108.2,1071,21283,21537,6696,skewed_1
65529,172,16241.4,20725.8,11040,16500.9,20916,363,605,651,233,vector
65190,172,16241.4,20725.8,130,16943.1,21245.4,99,137,129,75,vector
65398,172,16241.4,20725.8,445,16921.6,21310.2,159,97,284,134,skewed_2
65518,172,16241.4,20725.8,2078,16733.6,21468.5,277,202,494,153,vector
65519,172,16241.4,20725.8,28456,17700.6,21532.7,930,401,467,168,vector
65534,172,16241.4,20725.8,36099,16448.5,20986.7,528,700,751,264,vector
65534,172,16241.4,20725.8,68734,16603.9,21077.1,808,1123,1121,377,vector
65301,172,16241.4,20725.8,162,17178.5,21446.8,102,106,221,89,vector
65534,172,16241.4,20725.8,97017,16618.4,20917.2,748,1942,1919,621,vector
65534,172,16241.4,20725.8,73888,16762,21264.8,428,1028,1091,364,vector
65512,172,16241.4,20725.8,445,16546.3,20997.4,198,80,145,237,skewed_2
65190,172,16241.4,20725.8,91,14970.1,19824.2,78,138,130,60,vector
65190,172,16241.4,20725.8,8880,17154.2,17178.1,89,4322,4114,1327,skewed_1
65534,172,16241.4,20725.8,112507,16517.8,20958.6,675,1772,1834,601,vector
65190,172,16241.4,20725.8,6542,14580,14586.4,246,3325,3023,999,skewed_1
65531,172,16241.4,20725.8,1198,18908.2,23072.1,237,460,580,263,skewed_1
65534,172,16241.4,20725.8,10443,16808.9,21161.9,591,279,316,134,vector
65519,172,16241.4,20725.8,738,16811,21334.4,150,354,373,142,vector
65311,172,16241.4,20725.8,308,17528.4,21442.4,241,89,113,122,skewed_2
65534,172,16241.4,20725.8,48446,16667.3,21014.5,669,831,916,316,vector
65190,172,16241.4,20725.8,10038,16514.5,16534.1,409,4801,4741,1541,skewed_1
65528,172,16241.4,20725.8,11568,16545.6,21039.9,387,268,315,13031,skewed_2
65531,172,16241.4,20725.8,46454,16625.6,21090.5,1005,678,739,262,vector
65532,172,16241.4,20725.8,42115,16639.5,21084.9,412,685,739,260,vector
65515,172,16241.4,20725.8,103,14159.9,19406.1,96,142,192,149,skewed_1
65190,172,16241.4,20725.8,89,14953.2,20220.8,91,93,123,62,vector
65531,172,16241.4,20725.8,863,16965.1,21318.4,174,153,296,248,skewed_2
65190,172,16241.4,20725.8,7560,19842.2,19854.6,73,3630,3490,1121,skewed_1
65401,172,16241.4,20725.8,7964,17171.7,20027.5,492,528,581,1655,skewed_1
65525,172,16241.4,20725.8,27360,16477.9,20918.7,507,531,577,212,vector
65190,172,16241.4,20725.8,32,12999.2,18763,110,81,68,36,vector
65532,172,16241.4,20725.8,29794,16517.7,20978,533,539,588,213,vector
65190,172,16241.4,20725.8,2014,17821.9,21435.7,201,883,1014,304,skewed_1
65190,172,16241.4,20725.8,4082,14780,14773.7,202,1938,1912,645,skewed_1
65531,172,16241.4,20725.8,30356,16704.2,21035.6,578,673,694,242,vector
65438,172,16241.4,20725.8,1997,16604.8,21082.1,225,123,224,75,vector
65535,172,16241.4,20725.8,1434753,16577.3,21012.1,1352,27366,27652,8704,skewed_1
65534,172,16241.4,20725.8,197564,16629.1,21001.3,1161,3518,3555,1132,vector
65530,172,16241.4,20725.8,5898,16377.6,20754.4,276,200,459,227,skewed_2
65463,172,16241.4,20725.8,282,17216.3,21381.2,214,106,133,104,vector
65470,172,16241.4,20725.8,2626,15129.6,18655.6,325,536,587,294,vector
65534,172,16241.4,20725.8,11863,16679.5,21171.2,398,255,311,123,vector
65190,172,16241.4,20725.8,7268,23587.8,23591,152,3375,3363,1109,skewed_1
65522,172,16241.4,20725.8,5070,16450.3,20877.2,273,173,362,96,vector
65535,172,16241.4,20725.8,630099,16675.9,21113,1475,10002,9418,2969,skewed_1
65535,172,16241.4,20725.8,1749744,16655.9,21067.6,1422,26387,26772,8317,skewed_1
65534,172,16241.4,20725.8,42800,16567.8,21074.9,581,837,869,292,vector
65530,172,16241.4,20725.8,72576,16659.4,21079.5,623,1270,1302,432,vector
65531,172,16241.4,20725.8,8272,16788.4,21049,370,247,307,118,vector
65534,172,16241.4,20725.8,171933,16608.6,21039.3,654,2924,3007,963,skewed_1
65530,172,16241.4,20725.8,58408,16806.7,21133.7,976,1159,1240,386,vector
65531,172,16241.4,20725.8,29803,16721.3,21094.2,425,592,635,229,vector
65535,172,16241.4,20725.8,862911,16726.2,21100.6,870,13201,13092,4095,skewed_1
65534,172,16241.4,20725.8,88039,16640.4,21065.3,524,1662,1693,561,skewed_1
65531,172,16241.4,20725.8,108817,16634.7,20972.8,636,1945,1997,664,skewed_1
65533,172,16241.4,20725.8,41139,16795.6,21115.6,522,858,922,341,vector
65535,172,16241.4,20725.8,1434753,16577.3,21012.1,1384,27357,27674,8691,skewed_1
65531,172,16241.4,20725.8,29803,16721.3,21094.2,440,595,643,228,vector
65513,172,16241.4,20725.8,25578,16662.7,21009.7,449,507,560,203,vector
65527,172,16241.4,20725.8,38884,16590.7,20989.4,544,778,815,287,vector
65190,172,16241.4,20725.8,196,16946.3,21069.8,106,160,152,78,vector
65394,172,16241.4,20725.8,180,19640.6,22776.7,100,108,174,89,vector
65519,172,16241.4,20725.8,7280,16167.7,20900.9,358,213,772,111,vector
65535,172,16241.4,20725.8,499585,16626.2,21049.8,1238,7949,7959,2493,skewed_1
65362,172,16241.4,20725.8,444,16682.3,21069.3,274,82,133,123,skewed_2
65190,172,16241.4,20725.8,413,15984.2,20559.2,287,164,318,137,vector
65527,172,16241.4,20725.8,5310,17053.8,21115.9,326,179,414,216,skewed_2
65528,172,16241.4,20725.8,16014,16133.7,20629.2,386,319,377,152,vector
65469,172,16241.4,20725.8,6982,16532.3,21109.1,598,199,245,237,skewed_2
65401,172,16241.4,20725.8,7964,17171.7,20027.5,506,522,574,851,skewed_1
65534,172,16241.4,20725.8,131331,16661.7,21053.2,544,2289,2325,772,skewed_1
65534,172,16241.4,20725.8,73888,16762,21264.8,550,1094,1078,500,vector
65523,172,16241.4,20725.8,1808,16738.9,20964.3,143,126,203,111,vector
65190,172,16241.4,20725.8,147,16844.6,20629.8,80,119,145,81,skewed_1
65190,172,16241.4,20725.8,50,16025.7,20311,96,92,110,84,vector
65534,172,16241.4,20725.8,47373,16777.6,21172.9,462,731,724,255,vector
65535,172,16241.4,20725.8,1434753,16577.3,21012.1,1120,27295,27656,8563,skewed_1
65525,172,16241.4,20725.8,12983,16316.4,20978.8,366,280,756,2136,skewed_2
65524,172,16241.4,20725.8,3622,17637.5,22304.5,146,218,636,241,skewed_1
65535,172,16241.4,20725.8,136093,16558.2,21040.3,895,2226,2191,697,vector
65190,172,16241.4,20725.8,6292,12727.8,12736,89,3183,2901,957,skewed_1
65528,172,16241.4,20725.8,258,16479.7,21051.5,97,127,196,93,vector
65531,172,16241.4,20725.8,46454,16625.6,21090.5,498,726,749,259,vector
65534,172,16241.4,20725.8,36587,16791.1,21268,430,543,596,216,vector
65526,172,16241.4,20725.8,15771,16485.1,20844.7,434,379,434,163,vector
65190,172,16241.4,20725.8,4,18412.8,29049.3,86,39,46,55,skewed_2
65382,172,16241.4,20725.8,428,17726.3,21761.8,177,257,266,115,vector
65279,172,16241.4,20725.8,278,16457.8,20762.6,162,156,255,104,vector
65531,172,16241.4,20725.8,51320,16586.9,21018.5,833,968,962,333,vector
65535,172,16241.4,20725.8,203042,16553.7,21025.7,828,3220,3314,1051,skewed_1
65531,172,16241.4,20725.8,103115,16633.6,21010.5,677,1813,1872,606,vector
65531,172,16241.4,20725.8,108817,16634.7,20972.8,911,1980,2004,648,vector
65535,172,16241.4,20725.8,81094,16647.5,20996,649,1421,1473,487,vector
65533,172,16241.4,20725.8,50107,16606.1,21016.9,525,897,962,323,vector
65190,172,16241.4,20725.8,167,16219,20646,89,133,165,118,skewed_1
65477,172,16241.4,20725.8,687,16702,21160.9,224,98,158,222,skewed_2
65533,172,16241.4,20725.8,21962,16723.7,21049.4,412,502,551,195,vector
65535,172,16241.4,20725.8,186314,16654.8,21062.5,750,3047,3113,993,skewed_1
65521,172,16241.4,20725.8,20182,16794.2,21204.8,515,436,500,181,vector
65533,172,16241.4,20725.8,188809,16531.8,20963,571,3178,3253,1036,skewed_1
65190,172,16241.4,20725.8,1625,14074.9,19068.3,184,827,802,287,skewed_1
65535,172,16241.4,20725.8,186314,16654.8,21062.5,593,3068,3130,991,skewed_1
65190,172,16241.4,20725.8,423,16506.3,21047.6,194,109,287,142,skewed_2
65190,172,16241.4,20725.8,73,16169.6,20417.9,87,102,97,65,vector
65534,172,16241.4,20725.8,65746,16751.1,21147.2,692,1233,1246,427,vector
65190,172,16241.4,20725.8,9934,13028,13054.1,78,4578,4575,1494,skewed_1
65190,172,16241.4,20725.8,54,19898.8,22299.8,111,98,83,73,vector
65535,172,16241.4,20725.8,150357,16647.3,21041.9,537,2444,2517,830,skewed_1
65535,172,16241.4,20725.8,46372,16640.6,21115.4,659,837,871,303,vector
65535,172,16241.4,20725.8,348832,16618.9,21077.4,1087,5650,5661,1784,skewed_1
65524,172,16241.4,20725.8,3622,17637.5,22304.5,191,221,637,242,skewed_1
65535,172,16241.4,20725.8,530445,16886.4,21253.8,495,2283,2430,765,skewed_1
65534,2245,17115,21249.5,197564,16629.1,21001.3,3198,4921,5262,1274,vector
65529,2245,17115,21249.5,13256,16425.4,20910.7,1154,880,1311,530,vector
65516,2245,17115,21249.5,251,16618.1,21151.1,173,179,237,156,vector
65516,2245,17115,21249.5,423,16452.1,21014.8,227,494,384,148,vector
65527,2245,17115,21249.5,5310,17053.8,21115.9,780,833,1362,473,vector
65516,2245,17115,21249.5,1561,17449,21502.8,415,1205,1037,355,vector
65526,2245,17115,21249.5,7747,16634.6,21170.1,935,957,2937,479,vector
65526,2245,17115,21249.5,3428,16929.1,21398.3,778,1323,1609,435,vector
65516,2245,17115,21249.5,2139,15643.7,20574.5,417,473,1313,362,vector
65535,2245,17115,21249.5,255502,16705,21163.2,2950,4033,5162,1303,vector
65516,2245,17115,21249.5,389,16721.8,21048.1,227,531,398,141,vector
65516,2245,17115,21249.5,1665,16242.8,20699.8,501,1193,1130,421,vector
65531,2245,17115,21249.5,47422,16671.2,21111.9,1918,1883,4402,689,vector
65516,2245,17115,21249.5,434,16740,21412.9,250,331,413,378,skewed_1
65535,2245,17115,21249.5,203042,16553.7,21025.7,2712,4542,4767,1211,vector
65532,2245,17115,21249.5,29794,16517.7,20978,1752,1378,1694,599,vector
65532,2245,17115,21249.5,16650,16349.9,20855,1154,972,1399,520,vector
65532,2245,17115,21249.5,16650,16349.9,20855,809,613,1239,441,vector
65534,2245,17115,21249.5,197564,16629.1,21001.3,3010,4927,5229,1235,vector
65534,2245,17115,21249.5,131331,16661.7,21053.2,2541,3449,3728,985,vector
65535,2245,17115,21249.5,81094,16647.5,20996,2479,2685,8077,803,vector
65510,2245,17115,21249.5,3806,8989.5,8992.08,242,1823,1819,678,skewed_1
65533,2245,17115,21249.5,188809,16531.8,20963,2952,4399,4772,1205,vector
65534,2245,17115,21249.5,42800,16567.8,21074.9,1891,1936,2225,642,vector
65534,2245,17115,21249.5,108226,16697.2,21074,2466,3100,3360,880,vector
65516,2245,17115,21249.5,188,16587.9,21364.4,187,185,217,421,skewed_2
65534,2245,17115,21249.5,48446,16667.3,21014.5,1956,1715,2293,643,vector
65516,2245,17115,21249.5,168,16403.2,20545.7,183,229,214,363,skewed_1
65516,2245,17115,21249.5,378,16156.3,20589.2,206,150,354,380,skewed_2
65535,2245,17115,21249.5,499585,16626.2,21049.8,5183,9382,9782,2343,vector
65534,2245,17115,21249.5,65746,16751.1,21147.2,2217,2381,12404,727,vector
65516,2245,17115,21249.5,255,16769.4,21213.7,211,354,472,369,skewed_1
65516,2245,17115,21249.5,249,15939.6,20803.3,177,99,234,155,skewed_2
65533,2245,17115,21249.5,31577,16453.5,20863.5,1381,1477,4616,592,vector
65534,2245,17115,21249.5,197564,16629.1,21001.3,2928,4922,5363,1245,vector
