range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,fastest_algo
65535,1434753,16577.3,21012.1,2626,15129.6,18655.6,35557,4666,32611,skewed_2
65535,1434753,16577.3,21012.1,11863,16679.5,21171.2,36092,1493,88097,skewed_2
65535,1434753,16577.3,21012.1,7268,23587.8,23591,54219,88855,23865,non_skewed
65535,1434753,16577.3,21012.1,5070,16450.3,20877.2,38331,1217,30378,skewed_2
65535,1434753,16577.3,21012.1,630099,16675.9,21113,43258,13717,1256883,skewed_2
65535,1434753,16577.3,21012.1,1749744,16655.9,21067.6,43371,35073,2646590,skewed_2
65535,1434753,16577.3,21012.1,42800,16567.8,21074.9,37345,3120,110368,skewed_2
65535,1434753,16577.3,21012.1,72576,16659.4,21079.5,38050,3115,61443,skewed_2
65535,1434753,16577.3,21012.1,8272,16788.4,21049,36041,1905,32019,skewed_2
65535,1434753,16577.3,21012.1,171933,16608.6,21039.3,38843,4913,109233,skewed_2
65535,1434753,16577.3,21012.1,58408,16806.7,21133.7,36973,2964,55558,skewed_2
65535,1434753,16577.3,21012.1,29803,16721.3,21094.2,37157,2055,42168,skewed_2
65535,1434753,16577.3,21012.1,862911,16726.2,21100.6,40077,17176,2219276,skewed_2
65535,1434753,16577.3,21012.1,88039,16640.4,21065.3,37431,3839,141304,skewed_2
65535,1434753,16577.3,21012.1,108817,16634.7,20972.8,37265,3411,79937,skewed_2
65535,1434753,16577.3,21012.1,41139,16795.6,21115.6,37309,3188,48422,skewed_2
65535,1434753,16577.3,21012.1,1434753,16577.3,21012.1,36236,35252,1310872,skewed_2
65535,1434753,16577.3,21012.1,29803,16721.3,21094.2,37134,1917,42372,skewed_2
65535,1434753,16577.3,21012.1,25578,16662.7,21009.7,36551,1360,39537,skewed_2
65535,1434753,16577.3,21012.1,38884,16590.7,20989.4,37543,1608,47156,skewed_2
65535,1434753,16577.3,21012.1,196,16946.3,21069.8,43369,432,27102,skewed_2
65535,1434753,16577.3,21012.1,180,19640.6,22776.7,28842,428,27786,skewed_2
65535,1434753,16577.3,21012.1,7280,16167.7,20900.9,35714,1370,31384,skewed_2
65535,1434753,16577.3,21012.1,499585,16626.2,21049.8,41193,12122,434071,skewed_2
65535,1434753,16577.3,21012.1,444,16682.3,21069.3,34049,828,27877,skewed_2
65535,1434753,16577.3,21012.1,413,15984.2,20559.2,31272,637,27832,skewed_2
65535,1434753,16577.3,21012.1,5310,17053.8,21115.9,35704,1180,30373,skewed_2
65535,1434753,16577.3,21012.1,16014,16133.7,20629.2,36490,1796,35460,skewed_2
65535,1434753,16577.3,21012.1,6982,16532.3,21109.1,35542,1644,30929,skewed_2
65535,1434753,16577.3,21012.1,7964,17171.7,20027.5,35473,2316,35602,skewed_2
65535,1434753,16577.3,21012.1,131331,16661.7,21053.2,38429,3469,89760,skewed_2
65535,1434753,16577.3,21012.1,73888,16762,21264.8,39637,3291,127378,skewed_2
65535,1434753,16577.3,21012.1,1808,16738.9,20964.3,34134,1025,28628,skewed_2
65535,1434753,16577.3,21012.1,147,16844.6,20629.8,30240,625,27386,skewed_2
65535,1434753,16577.3,21012.1,50,16025.7,20311,480,439,27387,skewed_2
65535,1434753,16577.3,21012.1,47373,16777.6,21172.9,37805,3313,110417,skewed_2
65535,1434753,16577.3,21012.1,1434753,16577.3,21012.1,42455,36531,1318858,skewed_2
65535,1434753,16577.3,21012.1,12983,16316.4,20978.8,36064,1464,33993,skewed_2
65535,1434753,16577.3,21012.1,3622,17637.5,22304.5,35764,1091,29483,skewed_2
65535,1434753,16577.3,21012.1,136093,16558.2,21040.3,40106,3781,393798,skewed_2
65535,1434753,16577.3,21012.1,6292,12727.8,12736,30590,77886,16095,non_skewed
65535,1434753,16577.3,21012.1,258,16479.7,21051.5,34044,407,27946,skewed_2
65535,1434753,16577.3,21012.1,46454,16625.6,21090.5,36684,1698,47993,skewed_2
65535,1434753,16577.3,21012.1,36587,16791.1,21268,38047,1226,158514,skewed_2
65535,1434753,16577.3,21012.1,15771,16485.1,20844.7,36491,1562,35675,skewed_2
65535,1434753,16577.3,21012.1,4,18412.8,29049.3,14283,229,25964,skewed_2
65535,1434753,16577.3,21012.1,428,17726.3,21761.8,26065,713,28037,skewed_2
65535,1434753,16577.3,21012.1,278,16457.8,20762.6,50628,401,27823,skewed_2
65535,1434753,16577.3,21012.1,51320,16586.9,21018.5,38002,1857,51798,skewed_2
65535,1434753,16577.3,21012.1,203042,16553.7,21025.7,39345,5550,307744,skewed_2
65535,1434753,16577.3,21012.1,103115,16633.6,21010.5,38484,3313,77475,skewed_2
65535,1434753,16577.3,21012.1,108817,16634.7,20972.8,37643,3409,80300,skewed_2
65535,1434753,16577.3,21012.1,81094,16647.5,20996,38016,2684,165148,skewed_2
65535,1434753,16577.3,21012.1,50107,16606.1,21016.9,38466,2647,51459,skewed_2
65535,1434753,16577.3,21012.1,167,16219,20646,31003,679,27612,skewed_2
65535,1434753,16577.3,21012.1,687,16702,21160.9,34124,729,28007,skewed_2
65535,1434753,16577.3,21012.1,21962,16723.7,21049.4,36284,2043,38505,skewed_2
65535,1434753,16577.3,21012.1,186314,16654.8,21062.5,38550,5395,209210,skewed_2
65535,1434753,16577.3,21012.1,20182,16794.2,21204.8,38144,1714,37902,skewed_2
65535,1434753,16577.3,21012.1,188809,16531.8,20963,40052,5668,115770,skewed_2
65535,1434753,16577.3,21012.1,1625,14074.9,19068.3,31186,888,28418,skewed_2
65535,1434753,16577.3,21012.1,186314,16654.8,21062.5,38838,5509,208245,skewed_2
65535,1434753,16577.3,21012.1,423,16506.3,21047.6,33755,596,27725,skewed_2
65535,1434753,16577.3,21012.1,73,16169.6,20417.9,43176,725,26911,skewed_2
65535,1434753,16577.3,21012.1,65746,16751.1,21147.2,38370,2776,125149,skewed_2
65535,1434753,16577.3,21012.1,9934,13028,13054.1,32069,112018,19832,non_skewed
65535,1434753,16577.3,21012.1,54,19898.8,22299.8,69145,1071,27232,skewed_2
65535,1434753,16577.3,21012.1,150357,16647.3,21041.9,40882,3443,221151,skewed_2
65535,1434753,16577.3,21012.1,46372,16640.6,21115.4,37536,2456,111225,skewed_2
65535,1434753,16577.3,21012.1,348832,16618.9,21077.4,39676,8326,663625,skewed_2
65535,1434753,16577.3,21012.1,3622,17637.5,22304.5,35396,1186,29459,skewed_2
65535,1434753,16577.3,21012.1,530445,16886.4,21253.8,40544,3383,364685,skewed_2
65534,29803,16721.3,21094.2,197564,16629.1,21001.3,5461,5425,26874,skewed_2
65531,29803,16721.3,21094.2,13256,16425.4,20910.7,2134,791,8298,skewed_2
65531,29803,16721.3,21094.2,251,16618.1,21151.1,686,194,740,skewed_2
65531,29803,16721.3,21094.2,423,16452.1,21014.8,902,232,791,skewed_2
65531,29803,16721.3,21094.2,5310,17053.8,21115.9,1906,463,4230,skewed_2
65531,29803,16721.3,21094.2,1561,17449,21502.8,1258,360,2396,skewed_2
65531,29803,16721.3,21094.2,7747,16634.6,21170.1,1396,485,5978,skewed_2
65531,29803,16721.3,21094.2,3428,16929.1,21398.3,1255,505,3548,skewed_2
65531,29803,16721.3,21094.2,2139,15643.7,20574.5,1058,310,2525,skewed_2
65535,29803,16721.3,21094.2,255502,16705,21163.2,4841,4654,25129,skewed_2
65531,29803,16721.3,21094.2,389,16721.8,21048.1,914,221,724,skewed_2
65531,29803,16721.3,21094.2,1665,16242.8,20699.8,1363,332,2015,skewed_2
65531,29803,16721.3,21094.2,47422,16671.2,21111.9,3407,1398,37239,skewed_2
65531,29803,16721.3,21094.2,434,16740,21412.9,832,277,1865,skewed_2
65535,29803,16721.3,21094.2,203042,16553.7,21025.7,5717,4286,29178,skewed_2
65532,29803,16721.3,21094.2,29794,16517.7,20978,3378,960,31086,skewed_2
65532,29803,16721.3,21094.2,16650,16349.9,20855,2121,646,20430,skewed_2
65532,29803,16721.3,21094.2,16650,16349.9,20855,2191,632,19140,skewed_2
65534,29803,16721.3,21094.2,197564,16629.1,21001.3,5346,4611,25977,skewed_2
65534,29803,16721.3,21094.2,131331,16661.7,21053.2,3216,3074,29948,skewed_2
65535,29803,16721.3,21094.2,81094,16647.5,20996,3494,2176,25740,skewed_2
65531,29803,16721.3,21094.2,3806,8989.5,8992.08,1079,35875,1460,skewed_1
65533,29803,16721.3,21094.2,188809,16531.8,20963,3614,4321,36145,skewed_1
65534,29803,16721.3,21094.2,42800,16567.8,21074.9,1833,1202,37442,skewed_2
65534,29803,16721.3,21094.2,108226,16697.2,21074,3303,2594,54158,skewed_2
65531,29803,16721.3,21094.2,188,16587.9,21364.4,650,230,753,skewed_2
65534,29803,16721.3,21094.2,48446,16667.3,21014.5,2792,1301,19894,skewed_2
65531,29803,16721.3,21094.2,168,16403.2,20545.7,1052,202,664,skewed_2
65531,29803,16721.3,21094.2,378,16156.3,20589.2,936,229,1839,skewed_2
65535,29803,16721.3,21094.2,499585,16626.2,21049.8,5981,10694,29283,skewed_1
65534,29803,16721.3,21094.2,65746,16751.1,21147.2,2901,1723,26663,skewed_2
65531,29803,16721.3,21094.2,255,16769.4,21213.7,876,185,1756,skewed_2
65531,29803,16721.3,21094.2,249,15939.6,20803.3,875,191,705,skewed_2
65533,29803,16721.3,21094.2,31577,16453.5,20863.5,3156,960,21492,skewed_2
65534,29803,16721.3,21094.2,197564,16629.1,21001.3,4928,4497,25995,skewed_2
65531,29803,16721.3,21094.2,459,16771.6,21221,935,270,796,skewed_2
65535,29803,16721.3,21094.2,1749744,16655.9,21067.6,5657,33947,37759,skewed_1
65531,29803,16721.3,21094.2,7747,16634.6,21170.1,1469,493,5945,skewed_2
65534,29803,16721.3,21094.2,73888,16762,21264.8,2514,1557,22275,skewed_2
65534,29803,16721.3,21094.2,47373,16777.6,21172.9,3131,1037,24988,skewed_2
65535,29803,16721.3,21094.2,1434753,16577.3,21012.1,7421,34969,37756,skewed_1
65535,29803,16721.3,21094.2,92535,16663.5,21065.6,2766,2125,28114,skewed_2
65531,29803,16721.3,21094.2,4876,17785.5,20945.4,1512,673,6372,skewed_2
65531,29803,16721.3,21094.2,29803,16721.3,21094.2,2385,1000,27276,skewed_2
65535,29803,16721.3,21094.2,133473,16616.3,21076.2,3105,3065,30244,skewed_2
65535,29803,16721.3,21094.2,446607,16652.2,21123.9,3093,8324,28525,skewed_1
65531,29803,16721.3,21094.2,146,17242.5,21751.9,546,136,735,skewed_2
65534,29803,16721.3,21094.2,10443,16808.9,21161.9,1612,562,17110,skewed_2
65534,29803,16721.3,21094.2,73888,16762,21264.8,2803,1518,21973,skewed_2
65531,29803,16721.3,21094.2,172,16241.4,20725.8,797,181,656,skewed_2
65531,29803,16721.3,21094.2,2245,17115,21249.5,1592,444,2885,skewed_2
65531,29803,16721.3,21094.2,103115,16633.6,21010.5,2354,2588,45036,skewed_1
65531,29803,16721.3,21094.2,6982,16532.3,21109.1,1830,443,5179,skewed_2
65531,29803,16721.3,21094.2,19699,16595.7,21151.9,1954,802,10300,skewed_2
65533,29803,16721.3,21094.2,4186,16717,20868.1,1462,485,15327,skewed_2
65531,29803,16721.3,21094.2,4028,27492.2,27488.7,1894,35826,1757,non_skewed
65531,29803,16721.3,21094.2,226,17309.6,21519.2,987,215,1759,skewed_2
65531,29803,16721.3,21094.2,233,16972.6,20952.4,878,187,675,skewed_2
65531,29803,16721.3,21094.2,9934,13142.5,13167.3,1822,71269,3474,skewed_1
65531,29803,16721.3,21094.2,278,16119.2,20537,1071,1264,734,non_skewed
65531,29803,16721.3,21094.2,11844,16628.1,21155.6,1768,607,7521,skewed_2
65534,29803,16721.3,21094.2,17083,16625.2,21188.3,2158,680,20085,skewed_2
65532,29803,16721.3,21094.2,29794,16517.7,20978,2992,895,30961,skewed_2
65535,29803,16721.3,21094.2,530445,16886.4,21253.8,5847,2946,45070,skewed_2
65534,29803,16721.3,21094.2,55919,16789.3,21222.2,2303,1486,21628,skewed_2
65535,29803,16721.3,21094.2,203042,16553.7,21025.7,5646,4275,29224,skewed_2
65531,29803,16721.3,21094.2,3394,19531.3,22374.8,1521,555,16955,skewed_2
65534,29803,16721.3,21094.2,42800,16567.8,21074.9,1854,1192,37811,skewed_2
65535,29803,16721.3,21094.2,530445,16886.4,21253.8,5167,2936,43598,skewed_2
65531,29803,16721.3,21094.2,14588,17150.3,20380.9,1692,821,9411,skewed_2
65531,29803,16721.3,21094.2,451,17048,21430.6,825,178,1788,skewed_2
65531,29803,16721.3,21094.2,29803,16721.3,21094.2,2274,1017,27380,skewed_2
65534,29803,16721.3,21094.2,55919,16789.3,21222.2,2240,1366,21635,skewed_2
65534,29803,16721.3,21094.2,88039,16640.4,21065.3,3518,2310,27009,skewed_2
65535,29803,16721.3,21094.2,1434753,16577.3,21012.1,7549,34927,37687,skewed_1
65531,29803,16721.3,21094.2,278,17093.7,21678.7,1409,137,799,skewed_2
65535,29803,16721.3,21094.2,96613,16755.1,21130.1,2461,2536,28111,skewed_1
65531,29803,16721.3,21094.2,246,16996.9,21074.6,1004,134,754,skewed_2
65531,29803,16721.3,21094.2,39873,16656.6,21057,2983,1175,27999,skewed_2
65531,29803,16721.3,21094.2,8178,16635.4,21038.6,1974,602,5995,skewed_2
65531,29803,16721.3,21094.2,25578,16662.7,21009.7,2107,900,13794,skewed_2
65531,29803,16721.3,21094.2,703,16302,20772.4,968,295,993,skewed_2
65534,29803,16721.3,21094.2,197564,16629.1,21001.3,4919,4620,26300,skewed_2
65535,29803,16721.3,21094.2,530445,16886.4,21253.8,5077,2977,44337,skewed_2
65531,29803,16721.3,21094.2,175,17951.1,21771.2,892,288,679,skewed_2
65531,29803,16721.3,21094.2,4898,16903.4,21166,1687,456,4327,skewed_2
65533,29803,16721.3,21094.2,190424,16533.4,20966,2402,4369,35678,skewed_1
65535,29803,16721.3,21094.2,1443329,16707.1,21108.2,6138,27216,36415,skewed_1
65531,29803,16721.3,21094.2,11040,16500.9,20916,1327,546,6627,skewed_2
65531,29803,16721.3,21094.2,130,16943.1,21245.4,612,173,612,skewed_2
65531,29803,16721.3,21094.2,445,16921.6,21310.2,841,173,1838,skewed_2
65531,29803,16721.3,21094.2,2078,16733.6,21468.5,1341,357,2694,skewed_2
65531,29803,16721.3,21094.2,28456,17700.6,21532.7,1548,868,12270,skewed_2
65534,29803,16721.3,21094.2,36099,16448.5,20986.7,1828,1161,26564,skewed_2
65534,29803,16721.3,21094.2,68734,16603.9,21077.1,2230,1638,25835,skewed_2
65531,29803,16721.3,21094.2,162,17178.5,21446.8,736,130,751,skewed_2
65534,29803,16721.3,21094.2,97017,16618.4,20917.2,3005,2784,35915,skewed_2
65534,29803,16721.3,21094.2,73888,16762,21264.8,2703,1458,22217,skewed_2
65531,29803,16721.3,21094.2,445,16546.3,20997.4,990,164,1740,skewed_2
65531,29803,16721.3,21094.2,91,14970.1,19824.2,117,240,664,skewed_1
65531,29803,16721.3,21094.2,8880,17154.2,17178.1,1439,83343,3150,skewed_1
65534,29803,16721.3,21094.2,112507,16517.8,20958.6,3532,2464,27433,skewed_2
65531,29803,16721.3,21094.2,6542,14580,14586.4,1242,57644,2406,skewed_1
65531,29803,16721.3,21094.2,1198,18908.2,23072.1,1128,6195,3692,skewed_1
65534,29803,16721.3,21094.2,10443,16808.9,21161.9,1661,527,17073,skewed_2
65531,29803,16721.3,21094.2,738,16811,21334.4,1068,185,1901,skewed_2
65531,29803,16721.3,21094.2,308,17528.4,21442.4,842,185,669,skewed_2
65534,29803,16721.3,21094.2,48446,16667.3,21014.5,2960,1305,19844,skewed_2
65531,29803,16721.3,21094.2,10038,16514.5,16534.1,1881,83017,3479,skewed_1
65531,29803,16721.3,21094.2,11568,16545.6,21039.9,1685,553,7083,skewed_2
65531,29803,16721.3,21094.2,46454,16625.6,21090.5,2717,1202,33439,skewed_2
65532,29803,16721.3,21094.2,42115,16639.5,21084.9,2236,1033,20592,skewed_2
65531,29803,16721.3,21094.2,103,14159.9,19406.1,664,185,1632,skewed_2
65531,29803,16721.3,21094.2,89,14953.2,20220.8,762,144,595,skewed_2
65531,29803,16721.3,21094.2,863,16965.1,21318.4,971,194,3265,skewed_2
65531,29803,16721.3,21094.2,7560,19842.2,19854.6,1495,70457,2806,skewed_1
65531,29803,16721.3,21094.2,7964,17171.7,20027.5,1964,825,7742,skewed_2
65531,29803,16721.3,21094.2,27360,16477.9,20918.7,1421,907,12845,skewed_2
65531,29803,16721.3,21094.2,32,12999.2,18763,500,609,539,skewed_1
65532,29803,16721.3,21094.2,29794,16517.7,20978,2985,968,31287,skewed_2
65531,29803,16721.3,21094.2,2014,17821.9,21435.7,1336,424,2241,skewed_2
65531,29803,16721.3,21094.2,4082,14780,14773.7,1515,31538,1529,skewed_1
65531,29803,16721.3,21094.2,30356,16704.2,21035.6,2654,985,35090,skewed_2
65531,29803,16721.3,21094.2,1997,16604.8,21082.1,1223,230,2680,skewed_2
65535,29803,16721.3,21094.2,1434753,16577.3,21012.1,6805,34882,38952,skewed_1
65534,29803,16721.3,21094.2,197564,16629.1,21001.3,4748,4597,26142,skewed_2
65531,29803,16721.3,21094.2,5898,16377.6,20754.4,1563,488,4947,skewed_2
65531,29803,16721.3,21094.2,282,17216.3,21381.2,679,173,1665,skewed_2
65531,29803,16721.3,21094.2,2626,15129.6,18655.6,1605,3209,4257,skewed_1
65534,29803,16721.3,21094.2,11863,16679.5,21171.2,2042,514,17270,skewed_2
65531,29803,16721.3,21094.2,7268,23587.8,23591,1882,63865,2442,skewed_1
65531,29803,16721.3,21094.2,5070,16450.3,20877.2,1286,425,4135,skewed_2
65535,29803,16721.3,21094.2,630099,16675.9,21113,2603,12313,30550,skewed_1
65535,29803,16721.3,21094.2,1749744,16655.9,21067.6,3990,34284,37713,skewed_1
65534,29803,16721.3,21094.2,42800,16567.8,21074.9,1644,1249,37353,skewed_2
65532,29803,16721.3,21094.2,72576,16659.4,21079.5,3280,2015,27408,skewed_2
65531,29803,16721.3,21094.2,8272,16788.4,21049,1480,625,10710,skewed_2
65534,29803,16721.3,21094.2,171933,16608.6,21039.3,3131,3911,25143,skewed_1
65531,29803,16721.3,21094.2,58408,16806.7,21133.7,2089,1906,24241,skewed_2
65531,29803,16721.3,21094.2,29803,16721.3,21094.2,1993,1025,27301,skewed_2
65535,29803,16721.3,21094.2,862911,16726.2,21100.6,2770,16432,33384,skewed_1
65534,29803,16721.3,21094.2,88039,16640.4,21065.3,3173,2296,26727,skewed_2
65531,29803,16721.3,21094.2,108817,16634.7,20972.8,3350,2668,55104,skewed_2
65533,29803,16721.3,21094.2,41139,16795.6,21115.6,1952,1469,24648,skewed_2
65535,29803,16721.3,21094.2,1434753,16577.3,21012.1,2386,34784,37644,skewed_1
65531,29803,16721.3,21094.2,29803,16721.3,21094.2,997,947,27280,skewed_2
65531,29803,16721.3,21094.2,25578,16662.7,21009.7,2040,928,13527,skewed_2
65532,29803,16721.3,21094.2,38884,16590.7,20989.4,2596,1247,18665,skewed_2
65531,29803,16721.3,21094.2,196,16946.3,21069.8,1021,158,705,skewed_2
65531,29803,16721.3,21094.2,180,19640.6,22776.7,722,151,727,skewed_2
65531,29803,16721.3,21094.2,7280,16167.7,20900.9,1328,515,5606,skewed_2
65535,29803,16721.3,21094.2,499585,16626.2,21049.8,5398,10852,29740,skewed_1
65531,29803,16721.3,21094.2,444,16682.3,21069.3,984,225,818,skewed_2
65531,29803,16721.3,21094.2,413,15984.2,20559.2,976,223,773,skewed_2
65531,29803,16721.3,21094.2,5310,17053.8,21115.9,2073,507,4387,skewed_2
65531,29803,16721.3,21094.2,16014,16133.7,20629.2,1647,627,8833,skewed_2
65531,29803,16721.3,21094.2,6982,16532.3,21109.1,1490,472,5181,skewed_2
65531,29803,16721.3,21094.2,7964,17171.7,20027.5,1608,807,7527,skewed_2
65534,29803,16721.3,21094.2,131331,16661.7,21053.2,2939,3099,29506,skewed_1
65534,29803,16721.3,21094.2,73888,16762,21264.8,2213,1530,22076,skewed_2
65531,29803,16721.3,21094.2,1808,16738.9,20964.3,945,293,2446,skewed_2
65531,29803,16721.3,21094.2,147,16844.6,20629.8,787,177,670,skewed_2
65531,29803,16721.3,21094.2,50,16025.7,20311,173,134,606,skewed_2
65534,29803,16721.3,21094.2,47373,16777.6,21172.9,2646,1021,24121,skewed_2
65535,29803,16721.3,21094.2,1434753,16577.3,21012.1,4539,34818,37973,skewed_1
65531,29803,16721.3,21094.2,12983,16316.4,20978.8,1701,602,7866,skewed_2
65531,29803,16721.3,21094.2,3622,17637.5,22304.5,1471,383,3702,skewed_2
65535,29803,16721.3,21094.2,136093,16558.2,21040.3,1745,2877,23117,skewed_1
65531,29803,16721.3,21094.2,6292,12727.8,12736,1304,55282,2309,skewed_1
65531,29803,16721.3,21094.2,258,16479.7,21051.5,829,138,1789,skewed_2
65531,29803,16721.3,21094.2,46454,16625.6,21090.5,2830,1064,32737,skewed_2
65534,29803,16721.3,21094.2,36587,16791.1,21268,1507,945,18807,skewed_2
65531,29803,16721.3,21094.2,15771,16485.1,20844.7,1757,696,9305,skewed_2
65531,29803,16721.3,21094.2,4,18412.8,29049.3,409,110,534,skewed_2
65531,29803,16721.3,21094.2,428,17726.3,21761.8,759,223,986,skewed_2
65531,29803,16721.3,21094.2,278,16457.8,20762.6,1284,148,741,skewed_2
65531,29803,16721.3,21094.2,51320,16586.9,21018.5,2343,1287,44627,skewed_2
65535,29803,16721.3,21094.2,203042,16553.7,21025.7,4273,4258,28729,skewed_2
65531,29803,16721.3,21094.2,103115,16633.6,21010.5,2106,2603,44873,skewed_1
65531,29803,16721.3,21094.2,108817,16634.7,20972.8,3628,2662,55035,skewed_2
65535,29803,16721.3,21094.2,81094,16647.5,20996,2296,2160,25789,skewed_2
65533,29803,16721.3,21094.2,50107,16606.1,21016.9,2856,1388,23525,skewed_2
65531,29803,16721.3,21094.2,167,16219,20646,815,127,702,skewed_2
65531,29803,16721.3,21094.2,687,16702,21160.9,1233,249,1838,skewed_2
65533,29803,16721.3,21094.2,21962,16723.7,21049.4,1964,886,20478,skewed_2
65535,29803,16721.3,21094.2,186314,16654.8,21062.5,4304,4661,25405,skewed_1
65531,29803,16721.3,21094.2,20182,16794.2,21204.8,3013,753,11672,skewed_2
65533,29803,16721.3,21094.2,188809,16531.8,20963,2358,4328,35911,skewed_1
65531,29803,16721.3,21094.2,1625,14074.9,19068.3,905,212,1655,skewed_2
65535,29803,16721.3,21094.2,186314,16654.8,21062.5,4821,4425,24907,skewed_2
65531,29803,16721.3,21094.2,423,16506.3,21047.6,971,222,828,skewed_2
65531,29803,16721.3,21094.2,73,16169.6,20417.9,1056,189,613,skewed_2
65534,29803,16721.3,21094.2,65746,16751.1,21147.2,2581,1654,26201,skewed_2
65531,29803,16721.3,21094.2,9934,13028,13054.1,1515,77040,3543,skewed_1
65531,29803,16721.3,21094.2,54,19898.8,22299.8,1597,533,661,skewed_2
65535,29803,16721.3,21094.2,150357,16647.3,21041.9,2813,3245,26529,skewed_1
65535,29803,16721.3,21094.2,46372,16640.6,21115.4,2224,1199,35640,skewed_2
65535,29803,16721.3,21094.2,348832,16618.9,21077.4,4399,7202,46459,skewed_1
65531,29803,16721.3,21094.2,3622,17637.5,22304.5,1475,349,3620,skewed_2
65535,29803,16721.3,21094.2,530445,16886.4,21253.8,4880,2943,43937,skewed_2
65534,25578,16662.7,21009.7,197564,16629.1,21001.3,4376,4945,22576,skewed_1
65529,25578,16662.7,21009.7,13256,16425.4,20910.7,1151,620,14889,skewed_2
65513,25578,16662.7,21009.7,251,16618.1,21151.1,550,201,698,skewed_2
65513,25578,16662.7,21009.7,423,16452.1,21014.8,678,276,690,skewed_2
65527,25578,16662.7,21009.7,5310,17053.8,21115.9,1280,371,13255,skewed_2
65513,25578,16662.7,21009.7,1561,17449,21502.8,969,312,1264,skewed_2
65526,25578,16662.7,21009.7,7747,16634.6,21170.1,916,391,14770,skewed_2
65526,25578,16662.7,21009.7,3428,16929.1,21398.3,938,346,13120,skewed_2
65513,25578,16662.7,21009.7,2139,15643.7,20574.5,1157,248,1538,skewed_2
65535,25578,16662.7,21009.7,255502,16705,21163.2,3823,4518,22762,skewed_1
65513,25578,16662.7,21009.7,389,16721.8,21048.1,786,205,721,skewed_2
65513,25578,16662.7,21009.7,1665,16242.8,20699.8,1200,245,2000,skewed_2
65531,25578,16662.7,21009.7,47422,16671.2,21111.9,1846,1308,19374,skewed_2
65513,25578,16662.7,21009.7,434,16740,21412.9,684,326,795,skewed_2
65535,25578,16662.7,21009.7,203042,16553.7,21025.7,4738,4094,22237,skewed_2
65532,25578,16662.7,21009.7,29794,16517.7,20978,2570,894,16062,skewed_2
65532,25578,16662.7,21009.7,16650,16349.9,20855,1944,556,15214,skewed_2
65532,25578,16662.7,21009.7,16650,16349.9,20855,2371,559,13510,skewed_2
65534,25578,16662.7,21009.7,197564,16629.1,21001.3,4685,4541,21469,skewed_2
65534,25578,16662.7,21009.7,131331,16661.7,21053.2,2975,3003,21368,skewed_1
65535,25578,16662.7,21009.7,81094,16647.5,20996,3302,1956,30066,skewed_2
65513,25578,16662.7,21009.7,3806,8989.5,8992.08,964,33962,1395,skewed_1
65533,25578,16662.7,21009.7,188809,16531.8,20963,3062,4222,21749,skewed_1
65534,25578,16662.7,21009.7,42800,16567.8,21074.9,1444,1122,18333,skewed_2
65534,25578,16662.7,21009.7,108226,16697.2,21074,2321,2504,20475,skewed_1
65513,25578,16662.7,21009.7,188,16587.9,21364.4,543,561,675,skewed_1
65534,25578,16662.7,21009.7,48446,16667.3,21014.5,2672,1234,17773,skewed_2
65513,25578,16662.7,21009.7,168,16403.2,20545.7,852,1766,595,non_skewed
65513,25578,16662.7,21009.7,378,16156.3,20589.2,864,187,725,skewed_2
65535,25578,16662.7,21009.7,499585,16626.2,21049.8,4776,10478,24983,skewed_1
65534,25578,16662.7,21009.7,65746,16751.1,21147.2,2761,1641,21853,skewed_2
65513,25578,16662.7,21009.7,255,16769.4,21213.7,932,261,704,skewed_2
65513,25578,16662.7,21009.7,249,15939.6,20803.3,743,192,609,skewed_2
65533,25578,16662.7,21009.7,31577,16453.5,20863.5,2406,870,18893,skewed_2
65534,25578,16662.7,21009.7,197564,16629.1,21001.3,4393,4401,21339,skewed_1
65513,25578,16662.7,21009.7,459,16771.6,21221,784,268,728,skewed_2
65535,25578,16662.7,21009.7,1749744,16655.9,21067.6,5392,36544,34806,skewed_1
65526,25578,16662.7,21009.7,7747,16634.6,21170.1,1321,411,14895,skewed_2
65534,25578,16662.7,21009.7,73888,16762,21264.8,1594,1687,19711,skewed_1
65534,25578,16662.7,21009.7,47373,16777.6,21172.9,3461,944,18524,skewed_2
65535,25578,16662.7,21009.7,1434753,16577.3,21012.1,4366,35018,33982,skewed_1
65535,25578,16662.7,21009.7,92535,16663.5,21065.6,2731,2025,20314,skewed_2
65513,25578,16662.7,21009.7,4876,17785.5,20945.4,1389,654,4421,skewed_2
65531,25578,16662.7,21009.7,29803,16721.3,21094.2,1532,913,17859,skewed_2
65535,25578,16662.7,21009.7,133473,16616.3,21076.2,3883,3060,24532,skewed_2
65535,25578,16662.7,21009.7,446607,16652.2,21123.9,3273,8154,24767,skewed_1
65513,25578,16662.7,21009.7,146,17242.5,21751.9,409,144,720,skewed_2
65534,25578,16662.7,21009.7,10443,16808.9,21161.9,1441,438,14810,skewed_2
65534,25578,16662.7,21009.7,73888,16762,21264.8,1474,1446,19471,skewed_2
65513,25578,16662.7,21009.7,172,16241.4,20725.8,619,203,561,skewed_2
65516,25578,16662.7,21009.7,2245,17115,21249.5,1386,370,12509,skewed_2
65531,25578,16662.7,21009.7,103115,16633.6,21010.5,2250,2529,22143,skewed_1
65513,25578,16662.7,21009.7,6982,16532.3,21109.1,1146,360,4357,skewed_2
